epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,train_losses/language_loss,train_losses/route_loss,train_losses/speed_wps_loss,val/loss,val_losses/language_loss,val_losses/route_loss,val_losses/speed_wps_loss
0,,2199,,1.9140625,0.00047960877418518066,0.373260498046875,1.6834716796875,,,,
,1.8484532562144664e-05,2249,,,,,,,,,
0,,2249,,3.46875,0.0013066530227661133,0.363372802734375,1.57550048828125,,,,
,1.9038092568710086e-05,2299,,,,,,,,,
0,,2299,,1.5244140625,0.0007393956184387207,0.46089935302734375,1.828521728515625,,,,
,1.9586314521422404e-05,2349,,,,,,,,,
0,,2349,,1.1142578125,0.0004577040672302246,0.392547607421875,1.38189697265625,,,,
,2.0128347239503747e-05,2399,,,,,,,,,
0,,2399,,1.8017578125,0.0007295608520507812,0.3526153564453125,1.46368408203125,,,,
,2.0663349151710347e-05,2449,,,,,,,,,
0,,2449,,2.28515625,0.0014400482177734375,0.287384033203125,1.47747802734375,,,,
,2.119048960297349e-05,2499,,,,,,,,,
0,,2499,,1.283203125,0.0008974075317382812,0.3268280029296875,1.4835205078125,,,,
,2.1708950144091846e-05,2549,,,,,,,,,
0,,2549,,2.638671875,0.0006004571914672852,0.3743896484375,1.46826171875,,,,
,2.221792580247265e-05,2599,,,,,,,,,
0,,2599,,0.75927734375,0.0009379386901855469,0.3359375,1.4757080078125,,,,
,2.271662633194886e-05,2649,,,,,,,,,
0,,2649,,3.35546875,0.00039389729499816895,0.4036865234375,2.151123046875,,,,
,2.320427743973175e-05,2699,,,,,,,,,
0,,2699,,2.337890625,0.0004060715436935425,0.2310333251953125,1.44287109375,,,,
,2.368012198859397e-05,2749,,,,,,,,,
0,,2749,,1.2314453125,0.00046737492084503174,0.29522705078125,1.15777587890625,,,,
,2.4143421172416495e-05,2799,,,,,,,,,
0,,2799,,1.470703125,0.0005252659320831299,0.32745361328125,1.535888671875,,,,
,2.4593455663274338e-05,2849,,,,,,,,,
0,,2849,,1.6103515625,0.0007698535919189453,0.30937957763671875,1.2493896484375,,,,
,2.5029526728280018e-05,2899,,,,,,,,,
0,,2899,,1.794921875,0.0001931414008140564,0.2993316650390625,1.4832763671875,,,,
,2.5450957314450756e-05,2949,,,,,,,,,
0,,2949,,1.6025390625,0.00037598609924316406,0.30242919921875,1.7796630859375,,,,
,2.5857093099914923e-05,2999,,,,,,,,,
0,,2999,,1.6240234375,0.00040043890476226807,0.2144775390625,1.30950927734375,,,,
,2.6247303509825824e-05,3049,,,,,,,,,
0,,3049,,1.697265625,0.00021429359912872314,0.47480010986328125,1.75006103515625,,,,
,2.6620982695405236e-05,3099,,,,,,,,,
0,,3099,,1.05078125,0.00019522011280059814,0.2893829345703125,1.061553955078125,,,,
,2.6977550474596823e-05,3149,,,,,,,,,
0,,3149,,1.87890625,0.00026835501194000244,0.29727935791015625,1.50390625,,,,
,2.7316453232868812e-05,3199,,,,,,,,,
0,,3199,,1.5947265625,0.000276714563369751,0.407318115234375,1.247314453125,,,,
,2.763716478276742e-05,3249,,,,,,,,,
0,,3249,,1.4404296875,0.00012668222188949585,0.23199462890625,1.22674560546875,,,,
,2.7939187180886393e-05,3299,,,,,,,,,
0,,3299,,1.333984375,0.00028082728385925293,0.22983551025390625,1.38848876953125,,,,
,2.8222051500984282e-05,3349,,,,,,,,,
0,,3349,,0.95361328125,0.0006503760814666748,0.29880523681640625,1.10797119140625,,,,
,2.8485318562049043e-05,3399,,,,,,,,,
0,,3399,,1.9111328125,0.00038179755210876465,0.291961669921875,1.73095703125,,,,
,2.8728579610179608e-05,3449,,,,,,,,,
0,,3449,,1.54296875,0.00023764371871948242,0.26964569091796875,1.217529296875,,,,
,2.8951456953225656e-05,3499,,,,,,,,,
0,,3499,,1.2373046875,0.00025607645511627197,0.222503662109375,1.48828125,,,,
,2.9153604547200288e-05,3549,,,,,,,,,
0,,3549,,1.68359375,0.0002249404788017273,0.255859375,1.3336181640625,,,,
,2.9334708533555084e-05,3599,,,,,,,,,
0,,3599,,2.40234375,0.00035959482192993164,0.3271636962890625,1.358642578125,,,,
,2.949448772648343e-05,3649,,,,,,,,,
0,,3649,,1.513671875,0.0006271451711654663,0.38904571533203125,1.428466796875,,,,
,2.963269404949541e-05,3699,,,,,,,,,
0,,3699,,0.9375,0.00024916231632232666,0.272308349609375,1.8614501953125,,,,
,2.974911292058651e-05,3749,,,,,,,,,
0,,3749,,0.53369140625,0.0001099705696105957,0.2851409912109375,1.1842041015625,,,,
,2.984356358540211e-05,3799,,,,,,,,,
0,,3799,,1.009765625,0.0004621148109436035,0.15930938720703125,1.148193359375,,,,
,2.9915899397880425e-05,3849,,,,,,,,,
0,,3849,,0.4765625,0.0001529902219772339,0.2347564697265625,1.125701904296875,,,,
,2.9966008047938232e-05,3899,,,,,,,,,
0,,3899,,0.9541015625,0.00021985918283462524,0.23585891723632812,1.28302001953125,,,,
,2.9993811735845833e-05,3949,,,,,,,,,
0,,3949,,2.078125,0.0002888590097427368,0.40039825439453125,1.40533447265625,,,,
,2.99999978868226e-05,3999,,,,,,,,,
0,,3999,,1.642578125,0.0004378706216812134,0.300048828125,1.4097900390625,,,,
,2.99999491331235e-05,4049,,,,,,,,,
0,,4049,,1.3564453125,0.00017447024583816528,0.2590484619140625,1.1282958984375,,,,
,2.9999835890608262e-05,4099,,,,,,,,,
0,,4099,,1.728515625,0.00011341273784637451,0.32794952392578125,1.49591064453125,,,,
,2.9999658159763755e-05,4149,,,,,,,,,
0,,4149,,2.765625,7.80746340751648e-05,0.25691986083984375,1.36956787109375,,,,
,2.999941594135408e-05,4199,,,,,,,,,
0,,4199,,2.337890625,0.00036166608333587646,0.187103271484375,1.20977783203125,,,,
,2.9999109236420614e-05,4249,,,,,,,,,
0,,4249,,1.9267578125,0.0001871734857559204,0.17177581787109375,1.1632080078125,,,,
,2.999873804628197e-05,4299,,,,,,,,,
0,,4299,,0.59423828125,0.000170975923538208,0.1588134765625,1.150848388671875,,,,
,2.999830237253399e-05,4349,,,,,,,,,
0,,4349,,1.3837890625,0.00010623037815093994,0.241455078125,1.3128662109375,,,,
,2.9997802217049772e-05,4399,,,,,,,,,
0,,4399,,2.154296875,0.00012135505676269531,0.2031097412109375,1.234619140625,,,,
,2.9997237581979624e-05,4449,,,,,,,,,
0,,4449,,1.84765625,0.0001771673560142517,0.17325592041015625,1.0296630859375,,,,
,2.9996608469751068e-05,4499,,,,,,,,,
0,,4499,,1.45703125,9.42125916481018e-05,0.2454986572265625,1.0274658203125,,,,
,2.9995914883068843e-05,4549,,,,,,,,,
0,,4549,,1.318359375,0.00017061084508895874,0.3062896728515625,1.30865478515625,,,,
,2.9995156824914877e-05,4599,,,,,,,,,
0,,4599,,2.41015625,0.00016123056411743164,0.285064697265625,1.2030029296875,,,,
,2.9994334298548277e-05,4649,,,,,,,,,
0,,4649,,1.517578125,4.865974187850952e-05,0.257537841796875,1.248779296875,,,,
,2.9993447307505318e-05,4699,,,,,,,,,
0,,4699,,2.171875,7.43865966796875e-05,0.18619537353515625,1.28314208984375,,,,
,2.9992495855599436e-05,4749,,,,,,,,,
0,,4749,,1.4404296875,0.00015021860599517822,0.1770477294921875,1.14312744140625,,,,
,2.9991479946921183e-05,4799,,,,,,,,,
0,,4799,,1.6669921875,7.822364568710327e-05,0.1623382568359375,1.21954345703125,,,,
,2.999039958583825e-05,4849,,,,,,,,,
0,,4849,,1.083984375,0.0002000555396080017,0.2233123779296875,1.2940673828125,,,,
,2.9989254776995417e-05,4899,,,,,,,,,
0,,4899,,1.2294921875,0.0001334547996520996,0.19739532470703125,1.03656005859375,,,,
,2.998804552531454e-05,4949,,,,,,,,,
0,,4949,,1.6259765625,9.71183180809021e-05,0.2294158935546875,1.23895263671875,,,,
0,,4983,2.328691244125366,,,,,,,,
,2.9986771835994546e-05,4999,,,,,,,,,
1,,4999,,2.13671875,0.00012834370136260986,0.19055938720703125,1.013397216796875,,,,
,2.9985433714511383e-05,5049,,,,,,,,,
1,,5049,,1.41796875,0.00015544891357421875,0.18484115600585938,1.304534912109375,,,,
,2.9984031166618023e-05,5099,,,,,,,,,
1,,5099,,1.51953125,8.323043584823608e-05,0.1895294189453125,1.09722900390625,,,,
,2.9982564198344418e-05,5149,,,,,,,,,
1,,5149,,1.7939453125,0.00011640787124633789,0.1989593505859375,1.15972900390625,,,,
,2.9981032815997485e-05,5199,,,,,,,,,
1,,5199,,1.291015625,6.596744060516357e-05,0.14571380615234375,1.11785888671875,,,,
,2.9979437026161074e-05,5249,,,,,,,,,
1,,5249,,1.5234375,0.00012767314910888672,0.12593841552734375,1.121978759765625,,,,
,2.9977776835695944e-05,5299,,,,,,,,,
1,,5299,,2.501953125,7.052719593048096e-05,0.31424713134765625,1.23193359375,,,,
,2.9976052251739728e-05,5349,,,,,,,,,
1,,5349,,1.625,9.879469871520996e-05,0.2036590576171875,1.412353515625,,,,
,2.9974263281706903e-05,5399,,,,,,,,,
1,,5399,,1.9375,6.648898124694824e-05,0.17206573486328125,1.2034912109375,,,,
,2.997240993328877e-05,5449,,,,,,,,,
1,,5449,,2.501953125,5.2832067012786865e-05,0.21906280517578125,1.640838623046875,,,,
,2.99704922144534e-05,5499,,,,,,,,,
1,,5499,,0.97021484375,8.979439735412598e-05,0.19355010986328125,1.06500244140625,,,,
,2.996851013344562e-05,5549,,,,,,,,,
1,,5549,,1.2705078125,9.80272889137268e-05,0.18955230712890625,1.2637939453125,,,,
,2.9966463698786952e-05,5599,,,,,,,,,
1,,5599,,0.94140625,5.298107862472534e-05,0.27252197265625,1.18963623046875,,,,
,2.9964352919275614e-05,5649,,,,,,,,,
1,,5649,,1.109375,8.093565702438354e-05,0.2184600830078125,1.0770263671875,,,,
,2.9962177803986448e-05,5699,,,,,,,,,
1,,5699,,1.9560546875,4.68716025352478e-05,0.24495697021484375,1.34722900390625,,,,
,2.9959938362270897e-05,5749,,,,,,,,,
1,,5749,,0.70849609375,0.005668386816978455,0.225738525390625,1.091888427734375,,,,
,2.9957634603756962e-05,5799,,,,,,,,,
1,,5799,,0.74609375,8.796155452728271e-05,0.15456390380859375,1.0623931884765625,,,,
,2.9955266538349165e-05,5849,,,,,,,,,
1,,5849,,1.0322265625,9.176135063171387e-05,0.2231903076171875,1.3272705078125,,,,
,2.995283417622849e-05,5899,,,,,,,,,
1,,5899,,1.4130859375,0.00015313923358917236,0.11369705200195312,1.12371826171875,,,,
,2.995033752785236e-05,5949,,,,,,,,,
1,,5949,,1.55078125,5.3569674491882324e-05,0.18447113037109375,0.83673095703125,,,,
,2.9947776603954582e-05,5999,,,,,,,,,
1,,5999,,1.0322265625,5.529820919036865e-05,0.19697952270507812,1.195159912109375,,,,
,2.99451514155453e-05,6049,,,,,,,,,
1,,6049,,0.5849609375,4.754215478897095e-05,0.1318511962890625,0.908294677734375,,,,
,2.9942461973910948e-05,6099,,,,,,,,,
1,,6099,,1.0517578125,3.0376017093658447e-05,0.14088058471679688,1.07098388671875,,,,
,2.993970829061421e-05,6149,,,,,,,,,
1,,6149,,1.7099609375,2.9861927032470703e-05,0.1836090087890625,1.06610107421875,,,,
,2.993689037749396e-05,6199,,,,,,,,,
1,,6199,,0.82373046875,8.755922317504883e-05,0.16684722900390625,1.083404541015625,,,,
,2.99340082466652e-05,6249,,,,,,,,,
1,,6249,,1.287109375,5.416572093963623e-05,0.201171875,1.20184326171875,,,,
,2.993106191051905e-05,6299,,,,,,,,,
1,,6299,,1.37109375,8.685141801834106e-05,0.19077301025390625,1.1317138671875,,,,
,2.992805138172265e-05,6349,,,,,,,,,
1,,6349,,1.0673828125,6.901472806930542e-05,0.15621185302734375,1.264892578125,,,,
,2.9924976673219113e-05,6399,,,,,,,,,
1,,6399,,0.861328125,7.759779691696167e-05,0.18114471435546875,1.21539306640625,,,,
,2.9921837798227505e-05,6449,,,,,,,,,
1,,6449,,0.90576171875,0.00010348111391067505,0.12785720825195312,1.2220458984375,,,,
,2.991863477024274e-05,6499,,,,,,,,,
1,,6499,,1.23046875,2.857297658920288e-05,0.19892120361328125,0.9615478515625,,,,
,2.9915367603035557e-05,6549,,,,,,,,,
1,,6549,,1.669921875,6.853044033050537e-05,0.33831024169921875,1.32122802734375,,,,
,2.9912036310652436e-05,6599,,,,,,,,,
1,,6599,,1.9970703125,5.375593900680542e-05,0.15763092041015625,1.043121337890625,,,,
,2.990864090741556e-05,6649,,,,,,,,,
1,,6649,,1.171875,4.379451274871826e-05,0.1201324462890625,1.03826904296875,,,,
,2.9905181407922747e-05,6699,,,,,,,,,
1,,6699,,1.2119140625,4.979223012924194e-05,0.16280364990234375,0.7757568359375,,,,
,2.9901657827047362e-05,6749,,,,,,,,,
1,,6749,,0.93212890625,0.00011841952800750732,0.11325454711914062,1.22845458984375,,,,
,2.9898070179938294e-05,6799,,,,,,,,,
1,,6799,,1.2421875,9.401142597198486e-05,0.102813720703125,1.01123046875,,,,
,2.9894418482019866e-05,6849,,,,,,,,,
1,,6849,,0.9052734375,8.859485387802124e-05,0.17650604248046875,0.9815673828125,,,,
,2.9890702748991767e-05,6899,,,,,,,,,
1,,6899,,0.552734375,5.406886339187622e-05,0.16264724731445312,0.8885498046875,,,,
,2.9886922996829006e-05,6949,,,,,,,,,
1,,6949,,1.2353515625,0.00015612691640853882,0.214996337890625,1.1904296875,,,,
,2.988307924178181e-05,6999,,,,,,,,,
1,,6999,,0.91015625,3.489106893539429e-05,0.14798736572265625,1.012451171875,,,,
,2.9879171500375583e-05,7049,,,,,,,,,
1,,7049,,0.87548828125,3.5278499126434326e-05,0.12821197509765625,0.86212158203125,,,,
,2.987519978941083e-05,7099,,,,,,,,,
1,,7099,,1.3642578125,5.924701690673828e-05,0.24080657958984375,1.0146484375,,,,
,2.9871164125963067e-05,7149,,,,,,,,,
1,,7149,,1.599609375,3.182142972946167e-05,0.15598297119140625,1.357086181640625,,,,
,2.9867064527382766e-05,7199,,,,,,,,,
1,,7199,,1.7490234375,1.636892557144165e-05,0.18471527099609375,1.23138427734375,,,,
,2.9862901011295284e-05,7249,,,,,,,,,
1,,7249,,1.2353515625,2.9295682907104492e-05,0.20853805541992188,1.34637451171875,,,,
,2.985867359560076e-05,7299,,,,,,,,,
1,,7299,,1.1845703125,2.689659595489502e-05,0.1515350341796875,1.047607421875,,,,
,2.9854382298474062e-05,7349,,,,,,,,,
1,,7349,,0.9072265625,2.7008354663848877e-05,0.104156494140625,1.033599853515625,,,,
,2.9850027138364703e-05,7399,,,,,,,,,
1,,7399,,1.599609375,9.80272889137268e-05,0.16986465454101562,1.4276123046875,,,,
,2.9845608133996773e-05,7449,,,,,,,,,
1,,7449,,0.6201171875,6.669759750366211e-05,0.11800384521484375,0.92413330078125,,,,
,2.9841125304368828e-05,7499,,,,,,,,,
1,,7499,,1.517578125,3.6738812923431396e-05,0.12736892700195312,1.17022705078125,,,,
,2.983657866875384e-05,7549,,,,,,,,,
1,,7549,,1.9267578125,4.250556230545044e-05,0.16731834411621094,1.0075836181640625,,,,
,2.9831968246699095e-05,7599,,,,,,,,,
1,,7599,,1.4287109375,2.4810433387756348e-05,0.18328857421875,1.14886474609375,,,,
,2.9827294058026116e-05,7649,,,,,,,,,
1,,7649,,0.96337890625,0.00022555887699127197,0.137298583984375,0.99798583984375,,,,
,2.982255612283058e-05,7699,,,,,,,,,
1,,7699,,2.56640625,6.80685043334961e-05,0.15760040283203125,1.148773193359375,,,,
,2.981775446148222e-05,7749,,,,,,,,,
1,,7749,,1.701171875,7.999688386917114e-05,0.13455963134765625,1.097808837890625,,,,
,2.981288909462476e-05,7799,,,,,,,,,
1,,7799,,0.71484375,4.6797096729278564e-05,0.17232131958007812,1.04510498046875,,,,
,2.9807960043175804e-05,7849,,,,,,,,,
1,,7849,,1.4091796875,4.155188798904419e-05,0.20061492919921875,1.08544921875,,,,
,2.980296732832675e-05,7899,,,,,,,,,
1,,7899,,1.19140625,2.6717782020568848e-05,0.16448974609375,1.01153564453125,,,,
,2.9797910971542707e-05,7949,,,,,,,,,
1,,7949,,0.98486328125,3.497302532196045e-05,0.12932968139648438,0.9151611328125,,,,
,2.9792790994562407e-05,7999,,,,,,,,,
1,,7999,,1.791015625,3.859400749206543e-05,0.2039031982421875,1.1978759765625,,,,
,2.9787607419398093e-05,8049,,,,,,,,,
1,,8049,,1.001953125,2.6479363441467285e-05,0.14344024658203125,0.9193115234375,,,,
,2.9782360268335435e-05,8099,,,,,,,,,
1,,8099,,0.8994140625,6.795674562454224e-05,0.1743621826171875,1.0054931640625,,,,
,2.9777049563933442e-05,8149,,,,,,,,,
1,,8149,,0.76123046875,1.9147992134094238e-05,0.11365127563476562,1.04046630859375,,,,
,2.9771675329024348e-05,8199,,,,,,,,,
1,,8199,,0.39501953125,6.015598773956299e-05,0.19696807861328125,0.998626708984375,,,,
,2.9766237586713526e-05,8249,,,,,,,,,
1,,8249,,1.0859375,2.9481947422027588e-05,0.12460708618164062,0.9541015625,,,,
,2.9760736360379396e-05,8299,,,,,,,,,
1,,8299,,1.3642578125,5.574524402618408e-05,0.1160736083984375,0.905059814453125,,,,
,2.9755171673673292e-05,8349,,,,,,,,,
1,,8349,,1.056640625,0.00015332549810409546,0.17012405395507812,1.0689697265625,,,,
,2.9749543550519406e-05,8399,,,,,,,,,
1,,8399,,2.015625,3.343075513839722e-05,0.1214447021484375,1.29437255859375,,,,
,2.974385201511464e-05,8449,,,,,,,,,
1,,8449,,1.4267578125,3.6343932151794434e-05,0.17218780517578125,0.835235595703125,,,,
,2.9738097091928537e-05,8499,,,,,,,,,
1,,8499,,0.50537109375,2.32011079788208e-05,0.11092758178710938,0.9462890625,,,,
,2.973227880570316e-05,8549,,,,,,,,,
1,,8549,,1.2607421875,1.7337501049041748e-05,0.2145843505859375,1.2369384765625,,,,
,2.972639718145299e-05,8599,,,,,,,,,
1,,8599,,1.6455078125,1.8924474716186523e-05,0.23400115966796875,1.24005126953125,,,,
,2.9720452244464805e-05,8649,,,,,,,,,
1,,8649,,0.767578125,3.579258918762207e-05,0.09490108489990234,0.840301513671875,,,,
,2.9714444020297595e-05,8699,,,,,,,,,
1,,8699,,1.3251953125,6.535649299621582e-05,0.093475341796875,0.895477294921875,,,,
,2.970837253478244e-05,8749,,,,,,,,,
1,,8749,,1.333984375,3.8370490074157715e-05,0.10338592529296875,0.872314453125,,,,
,2.9702237814022382e-05,8799,,,,,,,,,
1,,8799,,0.65283203125,3.3877789974212646e-05,0.18572235107421875,0.9045867919921875,,,,
,2.9696039884392343e-05,8849,,,,,,,,,
1,,8849,,0.87451171875,5.841255187988281e-05,0.18100738525390625,0.9239501953125,,,,
,2.968977877253901e-05,8899,,,,,,,,,
1,,8899,,1.408203125,1.5810132026672363e-05,0.13055992126464844,1.0098876953125,,,,
,2.9683454505380682e-05,8949,,,,,,,,,
1,,8949,,1.974609375,4.699826240539551e-05,0.12514114379882812,0.86859130859375,,,,
,2.9677067110107196e-05,8999,,,,,,,,,
1,,8999,,0.6279296875,3.635883331298828e-05,0.13672256469726562,1.12457275390625,,,,
,2.96706166141798e-05,9049,,,,,,,,,
1,,9049,,0.62060546875,7.106363773345947e-05,0.13921356201171875,0.781036376953125,,,,
,2.966410304533101e-05,9099,,,,,,,,,
1,,9099,,0.67626953125,1.3835728168487549e-05,0.14629364013671875,0.8154296875,,,,
,2.9657526431564526e-05,9149,,,,,,,,,
1,,9149,,2.29296875,9.8496675491333e-06,0.13272857666015625,1.232666015625,,,,
,2.9650886801155098e-05,9199,,,,,,,,,
1,,9199,,0.98095703125,3.8929283618927e-05,0.09283638000488281,0.9151611328125,,,,
,2.9644184182648394e-05,9249,,,,,,,,,
1,,9249,,0.6787109375,2.5585293769836426e-05,0.09829521179199219,0.706512451171875,,,,
,2.963741860486089e-05,9299,,,,,,,,,
1,,9299,,1.3173828125,2.5197863578796387e-05,0.06632614135742188,0.815032958984375,,,,
,2.9630590096879735e-05,9349,,,,,,,,,
1,,9349,,0.4521484375,1.4826655387878418e-05,0.16001510620117188,0.962249755859375,,,,
,2.9623698688062648e-05,9399,,,,,,,,,
1,,9399,,1.607421875,3.5040080547332764e-05,0.09584236145019531,0.79296875,,,,
,2.9616744408037764e-05,9449,,,,,,,,,
1,,9449,,2.861328125,2.177804708480835e-05,0.21057891845703125,1.052947998046875,,,,
,2.960972728670352e-05,9499,,,,,,,,,
1,,9499,,2.7265625,1.49458646774292e-05,0.1465301513671875,0.937774658203125,,,,
,2.9602647354228537e-05,9549,,,,,,,,,
1,,9549,,0.744140625,6.455183029174805e-05,0.0860443115234375,0.9879150390625,,,,
,2.9595504641051464e-05,9599,,,,,,,,,
1,,9599,,1.15234375,2.0615756511688232e-05,0.19948196411132812,0.8123321533203125,,,,
,2.958829917788087e-05,9649,,,,,,,,,
1,,9649,,1.4111328125,0.00012711435556411743,0.1495952606201172,0.8587646484375,,,,
,2.95810309956951e-05,9699,,,,,,,,,
1,,9699,,1.7099609375,4.398822784423828e-05,0.20124053955078125,1.1259765625,,,,
,2.9573700125742157e-05,9749,,,,,,,,,
1,,9749,,0.5498046875,4.5686960220336914e-05,0.07197761535644531,0.755584716796875,,,,
,2.9566306599539547e-05,9799,,,,,,,,,
1,,9799,,1.51171875,3.2901763916015625e-05,0.1850738525390625,1.0859375,,,,
,2.9558850448874152e-05,9849,,,,,,,,,
1,,9849,,0.394775390625,4.3958425521850586e-05,0.14026260375976562,1.14532470703125,,,,
,2.9551331705802097e-05,9899,,,,,,,,,
1,,9899,,2.376953125,1.695007085800171e-05,0.13187026977539062,0.97991943359375,,,,
,2.9543750402648614e-05,9949,,,,,,,,,
1,,9949,,0.87158203125,1.57281756401062e-05,0.07712173461914062,0.898651123046875,,,,
1,,9967,,,,,,0.9343109130859375,2.2299554984783754e-05,0.1130833625793457,0.8126096725463867
1,,9967,1.2010540962219238,,,,,,,,
,2.953610657200789e-05,9999,,,,,,,,,
