epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,train_losses/language_loss,train_losses/route_loss,train_losses/speed_wps_loss,val/loss,val_losses/language_loss,val_losses/route_loss,val_losses/speed_wps_loss
0,,2249,,3.580078125,0.000774383544921875,0.4583740234375,1.47308349609375,,,,
,2.2503720806524207e-05,2299,,,,,,,,,
0,,2299,,1.82421875,0.0008242130279541016,0.4985504150390625,1.5455322265625,,,,
,2.306566787017571e-05,2349,,,,,,,,,
0,,2349,,1.306640625,0.00039693713188171387,0.448822021484375,1.61474609375,,,,
,2.36124747250461e-05,2399,,,,,,,,,
0,,2399,,1.9404296875,0.00027433037757873535,0.355072021484375,1.671142578125,,,,
,2.414303245896707e-05,2449,,,,,,,,,
0,,2449,,2.171875,0.0003835409879684448,0.351470947265625,1.32806396484375,,,,
,2.4656265112627054e-05,2499,,,,,,,,,
0,,2499,,1.1201171875,0.00036753714084625244,0.2845306396484375,1.399169921875,,,,
,2.515113186159283e-05,2549,,,,,,,,,
0,,2549,,2.330078125,0.0006979405879974365,0.3760223388671875,1.55224609375,,,,
,2.5626629127078336e-05,2599,,,,,,,,,
0,,2599,,0.7236328125,0.0003471672534942627,0.318115234375,1.380859375,,,,
,2.6081792611180228e-05,2649,,,,,,,,,
0,,2649,,2.40234375,0.0003512054681777954,0.493499755859375,1.65478515625,,,,
,2.6515699252452605e-05,2699,,,,,,,,,
0,,2699,,1.9423828125,0.00018674135208129883,0.242034912109375,1.7384033203125,,,,
,2.692746909785516e-05,2749,,,,,,,,,
0,,2749,,0.8046875,0.0002621561288833618,0.34383392333984375,1.22076416015625,,,,
,2.7316267087278378e-05,2799,,,,,,,,,
0,,2799,,1.43359375,0.00030344724655151367,0.28893280029296875,1.4005126953125,,,,
,2.768130474702696e-05,2849,,,,,,,,,
0,,2849,,2.208984375,0.00023343414068222046,0.3411712646484375,1.57989501953125,,,,
,2.8021841788826936e-05,2899,,,,,,,,,
0,,2899,,1.7265625,0.0005045831203460693,0.2827301025390625,1.409912109375,,,,
,2.8337187611113897e-05,2949,,,,,,,,,
0,,2949,,1.3701171875,0.00018712133169174194,0.2887153625488281,1.626953125,,,,
,2.862670269955762e-05,2999,,,,,,,,,
0,,2999,,1.2412109375,0.00016824156045913696,0.3255157470703125,1.23480224609375,,,,
,2.888979992398294e-05,3049,,,,,,,,,
0,,3049,,1.2412109375,0.00026595592498779297,0.34792327880859375,1.4229736328125,,,,
,2.9125945729056723e-05,3099,,,,,,,,,
0,,3099,,1.142578125,0.00019399821758270264,0.2989654541015625,1.1751708984375,,,,
,2.933466121632624e-05,3149,,,,,,,,,
0,,3149,,1.6552734375,0.0002278536558151245,0.30147552490234375,1.49261474609375,,,,
,2.9515523115414607e-05,3199,,,,,,,,,
0,,3199,,2.001953125,0.00022411346435546875,0.32769775390625,1.48712158203125,,,,
,2.9668164642403716e-05,3249,,,,,,,,,
0,,3249,,1.458984375,9.637326002120972e-05,0.243011474609375,1.3052978515625,,,,
,2.979227624366387e-05,3299,,,,,,,,,
0,,3299,,0.919921875,0.0001151934266090393,0.25609588623046875,1.4075927734375,,,,
,2.988760622362169e-05,3349,,,,,,,,,
0,,3349,,1.978515625,0.0003717169165611267,0.3649139404296875,1.30810546875,,,,
,2.9953961255193153e-05,3399,,,,,,,,,
0,,3399,,2.208984375,0.00022332370281219482,0.20864105224609375,1.57379150390625,,,,
,2.9991206771846615e-05,3449,,,,,,,,,
0,,3449,,1.34375,0.0004392862319946289,0.248077392578125,1.26104736328125,,,,
,2.99999978868226e-05,3499,,,,,,,,,
0,,3499,,1.7568359375,0.00018615275621414185,0.2781219482421875,1.30810546875,,,,
,2.9999936903907837e-05,3549,,,,,,,,,
0,,3549,,1.6103515625,0.00024350732564926147,0.28670501708984375,1.2777099609375,,,,
,2.999979169078052e-05,3599,,,,,,,,,
0,,3599,,1.943359375,0.00016679614782333374,0.3057403564453125,1.48583984375,,,,
,2.9999562248256076e-05,3649,,,,,,,,,
0,,3649,,1.60546875,0.00019915401935577393,0.274627685546875,1.44140625,,,,
,2.999924857762291e-05,3699,,,,,,,,,
0,,3699,,1.0107421875,0.00016792118549346924,0.2462158203125,1.7886962890625,,,,
,2.9998850680642417e-05,3749,,,,,,,,,
0,,3749,,0.68994140625,0.00022105872631072998,0.24993133544921875,1.1820068359375,,,,
,2.9998368559548935e-05,3799,,,,,,,,,
0,,3799,,0.8017578125,0.0001597478985786438,0.1636505126953125,1.121368408203125,,,,
,2.9997802217049772e-05,3849,,,,,,,,,
0,,3849,,0.685546875,0.00010195374488830566,0.22064971923828125,1.04278564453125,,,,
,2.999715165632516e-05,3899,,,,,,,,,
0,,3899,,0.94970703125,0.00022852420806884766,0.22540664672851562,1.32147216796875,,,,
,2.9996416881028252e-05,3949,,,,,,,,,
0,,3949,,1.8125,0.00024336576461791992,0.3758544921875,1.362884521484375,,,,
,2.9995597895285097e-05,3999,,,,,,,,,
0,,3999,,1.3408203125,9.355694055557251e-05,0.1992645263671875,1.40081787109375,,,,
,2.9994694703694637e-05,4049,,,,,,,,,
0,,4049,,1.0849609375,0.0010309964418411255,0.20147323608398438,1.121368408203125,,,,
,2.9993707311328633e-05,4099,,,,,,,,,
0,,4099,,1.9375,0.00027911365032196045,0.223907470703125,1.519287109375,,,,
,2.9992635723731683e-05,4149,,,,,,,,,
0,,4149,,2.11328125,6.756186485290527e-05,0.2766571044921875,1.39190673828125,,,,
,2.9991479946921183e-05,4199,,,,,,,,,
0,,4199,,2.052734375,0.00014928728342056274,0.23419189453125,1.3936767578125,,,,
,2.999023998738727e-05,4249,,,,,,,,,
0,,4249,,2.38671875,0.00023324042558670044,0.2177886962890625,1.22216796875,,,,
,2.99889158520928e-05,4299,,,,,,,,,
0,,4299,,0.6962890625,0.00013368576765060425,0.3022003173828125,1.260986328125,,,,
,2.998750754847332e-05,4349,,,,,,,,,
0,,4349,,0.9619140625,0.00010477006435394287,0.199249267578125,1.16204833984375,,,,
,2.998601508443701e-05,4399,,,,,,,,,
0,,4399,,1.9697265625,0.00011722743511199951,0.194366455078125,1.19525146484375,,,,
,2.9984438468364633e-05,4449,,,,,,,,,
0,,4449,,2.19140625,0.00019831955432891846,0.2114105224609375,1.26287841796875,,,,
,2.998277770910952e-05,4499,,,,,,,,,
0,,4499,,1.3984375,0.00010469555854797363,0.30438995361328125,0.949859619140625,,,,
,2.9981032815997485e-05,4549,,,,,,,,,
0,,4549,,1.322265625,0.00011711567640304565,0.22970962524414062,1.2208251953125,,,,
,2.9979203798826782e-05,4599,,,,,,,,,
0,,4599,,2.25,8.36402177810669e-05,0.270904541015625,1.383544921875,,,,
,2.9977290667868072e-05,4649,,,,,,,,,
0,,4649,,1.283203125,9.339302778244019e-05,0.238555908203125,1.19061279296875,,,,
,2.9975293433864338e-05,4699,,,,,,,,,
0,,4699,,2.9140625,7.264316082000732e-05,0.17282867431640625,1.342529296875,,,,
,2.997321210803083e-05,4749,,,,,,,,,
0,,4749,,1.01953125,0.0004390403628349304,0.16710662841796875,1.04864501953125,,,,
,2.997104670205501e-05,4799,,,,,,,,,
0,,4799,,1.8251953125,9.385496377944946e-05,0.17705535888671875,1.41546630859375,,,,
,2.9968797228096488e-05,4849,,,,,,,,,
0,,4849,,0.90380859375,0.007276527583599091,0.26520538330078125,1.1434326171875,,,,
,2.9966463698786952e-05,4899,,,,,,,,,
0,,4899,,1.5087890625,0.0002031177282333374,0.3656005859375,0.9139404296875,,,,
,2.9964046127230074e-05,4949,,,,,,,,,
0,,4949,,1.7705078125,0.00011993944644927979,0.20953369140625,1.195281982421875,,,,
0,,4983,2.450427293777466,,,,,,,,
,2.996154452700148e-05,4999,,,,,,,,,
1,,4999,,1.55859375,8.323788642883301e-05,0.19462966918945312,0.949676513671875,,,,
,2.995895891214864e-05,5049,,,,,,,,,
1,,5049,,1.44921875,7.962435483932495e-05,0.13940048217773438,1.211212158203125,,,,
,2.9956289297190793e-05,5099,,,,,,,,,
1,,5099,,1.2109375,9.66191291809082e-05,0.23805999755859375,1.01690673828125,,,,
,2.9953535697118883e-05,5149,,,,,,,,,
1,,5149,,1.9423828125,8.674710988998413e-05,0.16693496704101562,1.11285400390625,,,,
,2.9950698127395455e-05,5199,,,,,,,,,
1,,5199,,1.248046875,8.590519428253174e-05,0.22589111328125,1.144256591796875,,,,
,2.9947776603954582e-05,5249,,,,,,,,,
1,,5249,,1.001953125,0.000126667320728302,0.15677642822265625,1.167236328125,,,,
,2.9944771143201768e-05,5299,,,,,,,,,
1,,5299,,2.818359375,2.9787421226501465e-05,0.31817626953125,1.218994140625,,,,
,2.994168176201385e-05,5349,,,,,,,,,
1,,5349,,1.5791015625,0.00018417835235595703,0.13393020629882812,1.4476318359375,,,,
,2.9938508477738935e-05,5399,,,,,,,,,
1,,5399,,1.5458984375,9.975582361221313e-05,0.197601318359375,1.23773193359375,,,,
,2.9935251308196245e-05,5449,,,,,,,,,
1,,5449,,2.607421875,0.00015120208263397217,0.18645477294921875,1.56707763671875,,,,
,2.9931910271676085e-05,5499,,,,,,,,,
1,,5499,,1.166015625,4.9524009227752686e-05,0.17342376708984375,1.184326171875,,,,
,2.9928485386939686e-05,5549,,,,,,,,,
1,,5549,,0.7490234375,0.00042828917503356934,0.14163970947265625,1.0802001953125,,,,
,2.9924976673219113e-05,5599,,,,,,,,,
1,,5599,,0.9794921875,8.797645568847656e-05,0.20029449462890625,1.1119384765625,,,,
,2.9921384150217188e-05,5649,,,,,,,,,
1,,5649,,1.2216796875,8.50781798362732e-05,0.17704010009765625,0.95538330078125,,,,
,2.9917707838107337e-05,5699,,,,,,,,,
1,,5699,,1.5859375,0.00010071694850921631,0.22340774536132812,1.1636962890625,,,,
,2.9913947757533498e-05,5749,,,,,,,,,
1,,5749,,0.87841796875,4.75272536277771e-05,0.25008392333984375,1.11138916015625,,,,
,2.991010392961e-05,5799,,,,,,,,,
1,,5799,,0.7666015625,7.891654968261719e-05,0.15543365478515625,1.29180908203125,,,,
,2.9906176375921455e-05,5849,,,,,,,,,
1,,5849,,0.67333984375,4.0724873542785645e-05,0.2194671630859375,1.05999755859375,,,,
,2.9902165118522624e-05,5899,,,,,,,,,
1,,5899,,1.6923828125,9.340047836303711e-05,0.16866302490234375,1.2718505859375,,,,
,2.9898070179938294e-05,5949,,,,,,,,,
1,,5949,,1.17578125,6.120651960372925e-05,0.18503570556640625,0.806976318359375,,,,
,2.9893891583163157e-05,5999,,,,,,,,,
1,,5999,,1.201171875,6.0245394706726074e-05,0.211029052734375,1.16119384765625,,,,
,2.9889629351661675e-05,6049,,,,,,,,,
1,,6049,,0.5810546875,4.811584949493408e-05,0.14524078369140625,0.809967041015625,,,,
,2.988528350936796e-05,6099,,,,,,,,,
1,,6099,,1.060546875,8.062273263931274e-05,0.20964813232421875,1.122528076171875,,,,
,2.9880854080685626e-05,6149,,,,,,,,,
1,,6149,,1.318359375,5.003809928894043e-05,0.19214630126953125,0.98101806640625,,,,
,2.9876341090487655e-05,6199,,,,,,,,,
1,,6199,,0.783203125,0.00010278075933456421,0.20895004272460938,1.058013916015625,,,,
,2.987174456411627e-05,6249,,,,,,,,,
1,,6249,,1.75390625,0.00014087557792663574,0.19115066528320312,1.33709716796875,,,,
,2.9867064527382766e-05,6299,,,,,,,,,
1,,6299,,1.181640625,0.00011952221393585205,0.16115188598632812,1.11468505859375,,,,
,2.9862301006567405e-05,6349,,,,,,,,,
1,,6349,,1.072265625,3.4265220165252686e-05,0.21820068359375,1.165313720703125,,,,
,2.985745402841922e-05,6399,,,,,,,,,
1,,6399,,1.0234375,3.676116466522217e-05,0.165069580078125,1.2316741943359375,,,,
,2.9852523620155903e-05,6449,,,,,,,,,
1,,6449,,0.96533203125,4.951655864715576e-05,0.17896652221679688,1.0970458984375,,,,
,2.9847509809463637e-05,6499,,,,,,,,,
1,,6499,,1.0908203125,3.965944051742554e-05,0.19518280029296875,0.93505859375,,,,
,2.9842412624496945e-05,6549,,,,,,,,,
1,,6549,,1.8642578125,4.877150058746338e-05,0.27497100830078125,1.211669921875,,,,
,2.9837232093878522e-05,6599,,,,,,,,,
1,,6599,,1.5576171875,6.797164678573608e-05,0.16530227661132812,0.948394775390625,,,,
,2.9831968246699095e-05,6649,,,,,,,,,
1,,6649,,1.078125,0.00019851326942443848,0.1254730224609375,1.08233642578125,,,,
,2.982662111251723e-05,6699,,,,,,,,,
1,,6699,,1.5419921875,3.591179847717285e-05,0.18366241455078125,0.77783203125,,,,
,2.9821190721359195e-05,6749,,,,,,,,,
1,,6749,,1.31640625,3.832578659057617e-05,0.17726898193359375,1.2066650390625,,,,
,2.9815677103718768e-05,6799,,,,,,,,,
1,,6799,,1.353515625,3.30507755279541e-05,0.13785934448242188,1.102935791015625,,,,
,2.9810080290557085e-05,6849,,,,,,,,,
1,,6849,,1.0791015625,7.46697187423706e-05,0.18023681640625,0.95794677734375,,,,
,2.9804400313302456e-05,6899,,,,,,,,,
1,,6899,,0.450927734375,3.661215305328369e-05,0.1428070068359375,0.972259521484375,,,,
,2.979863720385019e-05,6949,,,,,,,,,
1,,6949,,1.7470703125,7.201731204986572e-05,0.238739013671875,1.12152099609375,,,,
,2.9792790994562407e-05,6999,,,,,,,,,
1,,6999,,1.3095703125,0.00010288506746292114,0.11923980712890625,0.973297119140625,,,,
,2.9786861718267884e-05,7049,,,,,,,,,
1,,7049,,0.6162109375,5.410611629486084e-05,0.09498023986816406,0.856201171875,,,,
,2.9780849408261832e-05,7099,,,,,,,,,
1,,7099,,1.484375,3.302842378616333e-05,0.21221542358398438,1.3460693359375,,,,
,2.9774754098305745e-05,7149,,,,,,,,,
1,,7149,,1.65234375,3.685802221298218e-05,0.1717681884765625,1.29400634765625,,,,
,2.9768575822627183e-05,7199,,,,,,,,,
1,,7199,,1.630859375,0.00012106448411941528,0.2135467529296875,1.18896484375,,,,
,2.9762314615919597e-05,7249,,,,,,,,,
1,,7249,,1.60546875,3.936886787414551e-05,0.21255874633789062,1.30780029296875,,,,
,2.9755970513342128e-05,7299,,,,,,,,,
1,,7299,,1.087890625,2.9943883419036865e-05,0.11306381225585938,1.0303955078125,,,,
,2.9749543550519406e-05,7349,,,,,,,,,
1,,7349,,0.5322265625,2.4944543838500977e-05,0.119720458984375,0.9522705078125,,,,
,2.974303376354136e-05,7399,,,,,,,,,
1,,7399,,1.060546875,4.260241985321045e-05,0.18597412109375,1.29278564453125,,,,
,2.9736441188963006e-05,7449,,,,,,,,,
1,,7449,,0.7666015625,0.00010643154382705688,0.126861572265625,1.07049560546875,,,,
,2.972976586380424e-05,7499,,,,,,,,,
1,,7499,,2.203125,4.579871892929077e-05,0.13864707946777344,1.41094970703125,,,,
,2.9723007825549643e-05,7549,,,,,,,,,
1,,7549,,2.341796875,1.3232231140136719e-05,0.1551342010498047,1.108734130859375,,,,
,2.9716167112148265e-05,7599,,,,,,,,,
1,,7599,,1.2744140625,2.3052096366882324e-05,0.22523880004882812,1.166534423828125,,,,
,2.97092437620134e-05,7649,,,,,,,,,
1,,7649,,1.068359375,6.334483623504639e-05,0.136749267578125,0.91766357421875,,,,
,2.9702237814022382e-05,7699,,,,,,,,,
1,,7699,,2.58203125,3.151595592498779e-05,0.11391448974609375,1.175262451171875,,,,
,2.9695149307516366e-05,7749,,,,,,,,,
1,,7749,,1.7841796875,2.62334942817688e-05,0.1686248779296875,1.46221923828125,,,,
,2.9687978282300107e-05,7799,,,,,,,,,
1,,7799,,0.84521484375,5.470961332321167e-05,0.15977096557617188,0.9134521484375,,,,
,2.968072477864174e-05,7849,,,,,,,,,
1,,7849,,1.36328125,2.937018871307373e-05,0.18552017211914062,1.08697509765625,,,,
,2.9673388837272532e-05,7899,,,,,,,,,
1,,7899,,0.97412109375,3.215670585632324e-05,0.1756744384765625,1.04180908203125,,,,
,2.966597049938669e-05,7949,,,,,,,,,
1,,7949,,0.6181640625,0.00013744831085205078,0.13221359252929688,0.885040283203125,,,,
,2.9658469806641096e-05,7999,,,,,,,,,
1,,7999,,1.5927734375,2.644956111907959e-05,0.1857147216796875,1.28369140625,,,,
,2.9650886801155098e-05,8049,,,,,,,,,
1,,8049,,1.3310546875,5.85019588470459e-05,0.1630096435546875,1.135986328125,,,,
,2.964322152551025e-05,8099,,,,,,,,,
1,,8099,,0.85498046875,2.5138258934020996e-05,0.21729278564453125,0.852630615234375,,,,
,2.9635474022750095e-05,8149,,,,,,,,,
1,,8149,,0.90673828125,3.0875205993652344e-05,0.09762954711914062,1.08746337890625,,,,
,2.9627644336379905e-05,8199,,,,,,,,,
1,,8199,,0.53955078125,6.995350122451782e-05,0.21220016479492188,1.107940673828125,,,,
,2.9619732510366456e-05,8249,,,,,,,,,
1,,8249,,1.119140625,4.392862319946289e-05,0.1548004150390625,0.94012451171875,,,,
,2.9611738589137768e-05,8299,,,,,,,,,
1,,8299,,1.189453125,4.366040229797363e-05,0.15721511840820312,1.0421142578125,,,,
,2.960366261758285e-05,8349,,,,,,,,,
1,,8349,,1.39453125,2.1398067474365234e-05,0.24269485473632812,1.121185302734375,,,,
,2.9595504641051464e-05,8399,,,,,,,,,
1,,8399,,1.62890625,0.0004039853811264038,0.1832103729248047,1.1817626953125,,,,
,2.958726470535385e-05,8449,,,,,,,,,
1,,8449,,1.7587890625,3.421306610107422e-05,0.1467132568359375,0.9512939453125,,,,
,2.9578942856760498e-05,8499,,,,,,,,,
1,,8499,,0.58642578125,2.1710991859436035e-05,0.07109832763671875,0.940521240234375,,,,
,2.9570539142001866e-05,8549,,,,,,,,,
1,,8549,,1.3203125,2.0578503608703613e-05,0.13177490234375,1.192138671875,,,,
,2.9562053608268116e-05,8599,,,,,,,,,
1,,8599,,1.1669921875,4.1194260120391846e-05,0.19616127014160156,1.098358154296875,,,,
,2.955348630320886e-05,8649,,,,,,,,,
1,,8649,,0.6220703125,2.720952033996582e-05,0.095672607421875,0.7581787109375,,,,
,2.9544837274932885e-05,8699,,,,,,,,,
1,,8699,,1.2041015625,4.2065978050231934e-05,0.10053253173828125,0.84674072265625,,,,
,2.953610657200789e-05,8749,,,,,,,,,
1,,8749,,0.94384765625,0.00011570006608963013,0.15125656127929688,0.99151611328125,,,,
,2.9527294243460215e-05,8799,,,,,,,,,
1,,8799,,0.822265625,2.3417174816131592e-05,0.138580322265625,0.85137939453125,,,,
,2.951840033877455e-05,8849,,,,,,,,,
1,,8849,,0.9619140625,1.7367303371429443e-05,0.243804931640625,1.16522216796875,,,,
,2.9509424907893662e-05,8899,,,,,,,,,
1,,8899,,1.501953125,1.9684433937072754e-05,0.15601348876953125,0.88897705078125,,,,
,2.9500368001218134e-05,8949,,,,,,,,,
1,,8949,,2.673828125,3.3408403396606445e-05,0.1510944366455078,0.938140869140625,,,,
,2.9491229669606063e-05,8999,,,,,,,,,
1,,8999,,0.5791015625,5.474686622619629e-05,0.1065826416015625,1.04608154296875,,,,
,2.948200996437278e-05,9049,,,,,,,,,
1,,9049,,0.9111328125,1.0930001735687256e-05,0.12255859375,0.774322509765625,,,,
,2.947270893729055e-05,9099,,,,,,,,,
1,,9099,,0.73291015625,3.1694769859313965e-05,0.14785385131835938,0.8780059814453125,,,,
,2.946332664058831e-05,9149,,,,,,,,,
1,,9149,,1.7099609375,1.7195940017700195e-05,0.1418628692626953,1.12646484375,,,,
,2.9453863126951348e-05,9199,,,,,,,,,
1,,9199,,1.2685546875,3.351271152496338e-05,0.11237144470214844,1.00244140625,,,,
,2.944431844952101e-05,9249,,,,,,,,,
1,,9249,,0.7978515625,2.79843807220459e-05,0.1653900146484375,0.822357177734375,,,,
,2.9434692661894418e-05,9299,,,,,,,,,
1,,9299,,2.041015625,1.6629695892333984e-05,0.09244537353515625,0.930908203125,,,,
,2.9424985818124166e-05,9349,,,,,,,,,
1,,9349,,0.6630859375,3.0346214771270752e-05,0.13007354736328125,0.98046875,,,,
,2.9415197972717998e-05,9399,,,,,,,,,
1,,9399,,1.0458984375,1.6592442989349365e-05,0.11697006225585938,0.7579345703125,,,,
,2.9405329180638518e-05,9449,,,,,,,,,
1,,9449,,2.693359375,1.574307680130005e-05,0.1886749267578125,1.028594970703125,,,,
,2.9395379497302875e-05,9499,,,,,,,,,
1,,9499,,2.755859375,0.00022588670253753662,0.11783599853515625,0.866668701171875,,,,
,2.9385348978582462e-05,9549,,,,,,,,,
1,,9549,,0.88330078125,2.7447938919067383e-05,0.1138916015625,1.36895751953125,,,,
,2.9375237680802583e-05,9599,,,,,,,,,
1,,9599,,0.654296875,4.248321056365967e-05,0.1572723388671875,0.65960693359375,,,,
,2.936504566074216e-05,9649,,,,,,,,,
1,,9649,,1.037109375,2.676248550415039e-05,0.1480579376220703,0.734832763671875,,,,
,2.9354772975633395e-05,9699,,,,,,,,,
1,,9699,,1.2958984375,1.5094876289367676e-05,0.17411041259765625,1.0357818603515625,,,,
,2.9344419683161462e-05,9749,,,,,,,,,
1,,9749,,0.673828125,1.8045306205749512e-05,0.07576751708984375,0.8956298828125,,,,
,2.9333985841464166e-05,9799,,,,,,,,,
1,,9799,,1.154296875,8.282065391540527e-05,0.2715606689453125,1.21099853515625,,,,
,2.9323471509131645e-05,9849,,,,,,,,,
1,,9849,,0.36865234375,6.117671728134155e-05,0.1689319610595703,1.1318359375,,,,
,2.9312876745206e-05,9899,,,,,,,,,
1,,9899,,1.8515625,1.9729137420654297e-05,0.10844802856445312,0.95147705078125,,,,
,2.9302201609181008e-05,9949,,,,,,,,,
1,,9949,,0.65234375,3.252178430557251e-05,0.06659126281738281,0.82171630859375,,,,
1,,9967,,,,,,0.9843041300773621,3.296625072835013e-05,0.1412966549396515,0.8280155658721924
1,,9967,1.2117201089859009,,,,,,,,
,2.929144616100176e-05,9999,,,,,,,,,
